2928628.652	4901410.53	6922025.501	8888366.037	1723986.148	3677334.434	5996547.611	7528983.021	3634908.947	164514.4513	100.8873859
2957601.394	4894369.572	6946042.109	8833258.069	1726923.656	3674522.223	5993500.032	7525950.688	3621090.944	163835.3232	101.9154969
2998092.291	4882955.622	6972278.531	8771431.645	1729847.801	3667124.097	5990324.649	7520856.143	3595156.736	163369.1701	103.0450881
2984575.434	4888675.722	6968612.765	8784589.046	1730367.334	3672799.441	5991608.81	7524455.082	3609466.304	163247.4642	102.8380179
2946096.37	4885613.624	6942554.744	8824669.03	1714965.719	3668648.531	5990534.638	7523779.143	3607295.172	163796.4259	101.989815
2975866.763	4880613.227	6966783.137	8774250.387	1720065.273	3667639.851	5989001.997	7522565.912	3596658.774	163181.9284	102.9552069
2955277.697	4911657.081	6934688.942	8881474.518	1742694.299	3685590.864	6000819.351	7532179.333	3650261.898	164355.1359	101.1266083
2981837.621	4903232.763	6957896.606	8826356.612	1743574.775	3681866.819	5997309.468	7528980.826	3634457.213	163691.187	102.1458383
3021585.213	4893347.42	6982112.706	8765892.176	1744747.831	3671400.727	5983905.107	7517688.554	3605724.847	163157.3724	103.1511447
2932870.691	4894956.614	6927399.225	8865820.341	1719754.339	3674146.521	5994884.23	7527711.553	3624325.619	164287.2344	101.2536238
2965210.652	4887780.73	6954192.87	8806715.044	1723921.945	3671894.6	5992159.479	7525167.897	3610086.892	163565.9286	102.3676372
2992680.764	4882426.635	6977150.588	8758179.608	1728015.088	3670602.482	5990537.847	7523895.285	3599079.346	162983.2394	103.292105
2992668.726	4882488.861	6977078.298	8758116.055	1728011.187	3670568.437	5990575.638	7523911.722	3599049.956	163016.4476	103.2924666
2955197.69	4880002.539	6951285.907	8798813.722	1713389.646	3666736.544	5989567.171	7523276.878	3597805.063	163527.8449	102.4407221
2995685.687	4882223.19	6978741.926	8746167.573	1718785.776	3661061.38	5987349.629	7517776.562	3578678.277	162519.0188	103.5289157
2953663.876	4924084.183	6929110.166	8917237.432	1753354.574	3692508.795	6004263.837	7534766.041	3670183.781	164696.5004	100.5871541
2973942.999	4915839.362	6947313.685	8869181.996	1751781.706	3687659.863	6000147.665	7530664.811	3654991.692	164114.9194	101.4499649
2995434.599	4908853.1	6966423	8824033.358	1751904.124	3684353.745	5997379.518	7528427.155	3641603.309	163572.5579	102.2860182
2925584.956	4904150.777	6919217.728	8900079.658	1725545.56	3678680.599	5997106.992	7529340.505	3639520.387	164633.9334	100.7007847
2952454.144	4897412.731	6941440.809	8847781.502	1727865.631	3675624.333	5993959.45	7526060.27	3626273.478	163986.0456	101.6687159
2978839.882	4891728.996	6963435.864	8799821.149	1730990.399	3673738.858	5991987.795	7524504.997	3614612.642	163404.1658	102.5748815
2978808.661	4891667.594	6963341.776	8799698.087	1730978.866	3673696.673	5991909.034	7524544.052	3614571.39	163401.5877	102.5759086
2940013.371	4888038.79	6937587.104	8838747.569	1715021.182	3669332.496	5990788.864	7523749.753	3611540.812	163945.728	101.7447988
2969400.584	4883061.323	6961385.903	8788794.275	1719891.674	3668180.004	5989175.696	7522469.184	3600854.768	163333.8209	102.6989049
2953447.474	4914772.765	6932372.03	8892492.738	1745117.871	3687315.927	6001567.555	7532563.963	3655530.864	164462.5596	100.9554401
2970675.208	4913216.491	6954735.028	8840228.101	1745948.058	3675999.786	5993115.526	7522806.909	3635660.018	164005.2583	101.8018958
3001824.38	4899839.328	6974800.75	8792691.819	1746662.146	3680620.414	5995543.155	7527332.117	3627035.835	163263.4856	102.8044858
2929625.921	4897187.852	6924450.469	8876278.779	1720894.81	3675226.865	5995302.264	7527834.468	3628279.996	164393.4481	101.0816505
2952926.209	4885720.576	6939763.609	8838426.262	1737257.181	3686012.062	6004102.31	7533392.087	3632602.707	163963.7932	101.6216845
2988108.314	4884778.812	6972973.44	8770225.542	1728503.484	3671330.85	5990801.995	7523882.391	3603132.898	163104.2641	103.0840068
2988035.802	4884845.759	6972979.342	8770306.969	1728525.456	3671449.808	5990752.923	7523805.942	3603113.29	163103.3505	103.0835972
2950065.351	4881947.65	6947002.646	8810528.009	1713471.151	3667303.389	5989746.525	7523170.122	3601343.488	163649.0014	102.2358237
2980137.822	4877225.395	6971426.695	8760282.961	1718910.573	3666511.946	5988372.847	7522125.383	3591082.769	163040.9258	103.1990072
2955390.197	4906534.84	6937071.991	8868237.405	1738460.166	3682908.995	5999253.108	7530842.266	3642169.751	164226.1528	101.3370437
2983779.322	4898309.889	6961611.354	8811508.48	1740171.764	3679614.504	5996030.852	7528006.711	3626511.604	163546.2825	102.3915819
2983197.646	4899795.095	6959850.299	8809329.013	1742402.284	3681305.333	5994580.42	7528723.308	3628371.628	163543.451	102.41167
2934823.37	4890844.403	6930617.217	8853004.069	1717032.404	3672185.996	5993693.472	7526674.715	3617700.358	164159.2236	101.4667514
2968640.389	4883793.039	6958565.494	8792388.439	1721885.408	3670291.626	5991231.514	7524466.317	3603543.798	163421.9807	102.6146165
2996077.986	4878803.384	6981398.115	8744630.012	1726306.872	3669243.441	5989785.905	7523354.483	3593146.498	162850.418	103.5256757
2996033.505	4878885.472	6981431.193	8744536.967	1726296.612	3669245.886	5989712.022	7523397.485	3593116.259	162848.4216	103.5262022
2959429.802	4876470.151	6955962.594	8784770.324	1712026.295	3665452.498	5988757.385	7522658.732	3591865.167	163388.5702	102.6854887
2989145.443	4872184.039	6980130.564	8735806.37	1717880.79	3665006.439	5987643.535	7521803.501	3582530.765	162794.6179	103.6293724
2952050.185	4919010.013	6930133.828	8905677.417	1748190.602	3689311.273	6002413.743	7533104.08	3662140.119	164609.1385	100.7444704
2974626.25	4910654.468	6950034.58	8855071.934	1747858.601	3685197.897	5998795.291	7529608.71	3646914.237	163974.8274	101.6753762
2997236.441	4903988.761	6969862.494	8809374.35	1748611.796	3682208.677	5996236.092	7527614.806	3633819.786	163431.0551	102.5239571
2925999.82	4900072.333	6921063.9	8888965.465	1722404.542	3676619.343	5995912.516	7528214.29	3633238.88	164525.6088	100.8732775
2958685.172	4889804.156	6941760.271	8840291.967	1740377.689	3676882.117	5979422.041	7520028.358	3630479.657	164017.7078	101.6653151
2982525.565	4887806.878	6967879.465	8785150.341	1729150.288	3672254.775	5991176.979	7523923.842	3608303.897	163249.7796	102.8287493
2982503.669	4887863.339	6967813.554	8785163.757	1729241.634	3672324.66	5991221.253	7523851.79	3608275.09	163282.6667	102.8274346
2943685.62	4884506.421	6941646.911	8825327.096	1713556.922	3668025.584	5990033.411	7523165.812	3605871.091	163805.775	101.9756496
2973628.734	4879731.185	6965869.06	8775088.958	1718792.446	3667089.744	5988582.347	7522070.045	3595439.562	163194.1816	102.9370568
2953075.294	4909788.052	6934257.622	8880116.948	1740836.113	3684655.142	6000038.807	7531244.587	3647734.526	164344.6919	101.1463711
2980079.236	4901643.384	6957672.748	8824944.36	1742003.591	3681071.795	5996681.381	7528248.958	3632202.817	163678.9503	102.1680115
3004008.886	4895330.551	6978526.102	8778383.444	1743767.416	3678683.676	5994507.606	7526588.892	3619770.613	163125.5285	103.0416125
2931135.698	4893207.524	6927203.319	8864248.328	1718188.788	3673331.032	5994174.76	7526840.112	3621999.245	164272.9228	101.2794773
2963901.815	4886325.703	6954200.319	8805089.34	1722579.948	3671206.997	5991589.622	7524501.515	3608036.318	163550.8359	102.3951867
2965938.489	4887805.91	6952476.812	8802830.073	1724975.935	3673038.934	5990144.753	7525218.048	3609886.541	163548.0967	102.4171869
